transactionId,userId,amount,timestamp,merchant,location,type,is_fraud
tx_4317,user_16,1174.74,2025-02-02 07:22:36.735694,BestBuy,"Dubai, UAE",online,0
tx_4318,user_233,2163.09,2025-02-02 07:22:36.735694,Zara,"London, UK",offline,1
tx_4319,user_477,380.14,2025-02-02 07:22:36.735694,H&M,"Berlin, Germany",offline,1
tx_4320,user_101,3782.77,2025-02-02 07:22:36.735694,Microsoft Store,"Houston, USA",online,0
tx_4321,user_296,3151.53,2025-02-02 07:22:36.735694,Apple,"Rome, Italy",offline,1
tx_4322,user_124,766.25,2025-02-02 07:22:36.735694,McDonald's,"Kyiv, Ukraine",online,0
tx_4323,user_104,1575.15,2025-02-02 07:22:36.735694,Tesla,"Tokyo, Japan",online,0
tx_4324,user_444,2403.03,2025-02-02 07:22:36.735694,Target,"Houston, USA",online,0
tx_4325,user_472,36.15,2025-02-02 07:22:36.735694,Target,"Kyiv, Ukraine",offline,0
tx_4326,user_402,118.07,2025-02-02 07:22:36.735694,McDonald's,"Sydney, Australia",offline,1
tx_4327,user_312,4551.08,2025-02-02 07:22:36.735694,Sephora,"Manchester, UK",online,0
tx_4328,user_159,1220.23,2025-02-02 07:22:36.735694,Tesla,"London, UK",online,0
tx_4329,user_137,4524.54,2025-02-02 07:22:36.735694,Burger King,"Miami, USA",online,0
tx_4330,user_52,4625.77,2025-02-02 07:22:36.735694,Target,"Singapore, Singapore",online,0
tx_4331,user_166,1602.77,2025-02-02 07:22:36.735694,Sephora,"Kyiv, Ukraine",online,0
tx_4332,user_77,3459.24,2025-02-02 07:22:36.735694,Google Play,"Melbourne, Australia",offline,1
tx_4333,user_241,2162.41,2025-02-02 07:22:36.735694,Netflix,"London, UK",offline,1
tx_4334,user_254,3260.69,2025-02-02 07:22:36.735694,Zara,"Melbourne, Australia",online,0
tx_4335,user_60,1303.25,2025-02-02 07:22:36.735694,Walmart,"Vancouver, Canada",online,0
tx_4336,user_83,1912.93,2025-02-02 07:22:36.735694,AliExpress,"Houston, USA",offline,1
tx_4337,user_95,1432.4,2025-02-02 07:22:36.735694,PlayStation Store,"Chicago, USA",online,0
tx_4338,user_174,271.41,2025-02-02 07:22:36.735694,Hulu,"Toronto, Canada",online,0
tx_4339,user_194,4012.92,2025-02-02 07:22:36.735694,PlayStation Store,"Osaka, Japan",online,0
tx_4340,user_253,4658.09,2025-02-02 07:22:36.735694,BestBuy,"Seattle, USA",offline,1
tx_4341,user_72,652.36,2025-02-02 07:22:36.735694,IKEA,"Vancouver, Canada",online,0
tx_4342,user_209,8.84,2025-02-02 07:22:36.735694,Lyft,"Boston, USA",offline,1
tx_4343,user_201,711.16,2025-02-02 07:22:36.735694,McDonald's,"New York, USA",offline,1
tx_4344,user_259,3378.95,2025-02-02 07:22:36.735694,Microsoft Store,"Madrid, Spain",offline,1
tx_4345,user_496,2040.67,2025-02-02 07:22:36.735694,BestBuy,"London, UK",offline,1
tx_4346,user_337,3409.0,2025-02-02 07:22:36.735694,Adidas,"Osaka, Japan",offline,1
tx_4347,user_128,117.13,2025-02-02 07:22:36.735694,Walmart,"Seattle, USA",offline,1
tx_4348,user_34,1600.11,2025-02-02 07:22:36.735694,Uber,"Kyiv, Ukraine",online,0
tx_4349,user_195,4992.11,2025-02-02 07:22:36.735694,PlayStation Store,"New York, USA",offline,0
tx_4350,user_66,940.67,2025-02-02 07:22:36.735694,Microsoft Store,"Vancouver, Canada",offline,1
tx_4351,user_454,2663.49,2025-02-02 07:22:36.735694,Lyft,"Dubai, UAE",online,0
tx_4352,user_187,1721.76,2025-02-02 07:22:36.735694,Hulu,"Seattle, USA",offline,1
tx_4353,user_427,2075.19,2025-02-02 07:22:36.735694,McDonald's,"Sydney, Australia",online,0
tx_4354,user_6,4053.72,2025-02-02 07:22:36.735694,Microsoft Store,"Rome, Italy",online,0
tx_4355,user_94,2440.73,2025-02-02 07:22:36.735694,Nike,"Madrid, Spain",offline,1
tx_4356,user_254,677.13,2025-02-02 07:22:36.735694,Amazon,"London, UK",offline,1
tx_4357,user_451,1385.42,2025-02-02 07:22:36.735694,H&M,"Miami, USA",offline,1
tx_4358,user_87,412.78,2025-02-02 07:22:36.735694,Netflix,"Manchester, UK",online,0
tx_4359,user_144,2893.17,2025-02-02 07:22:36.735694,Zara,"Houston, USA",offline,1
tx_4360,user_271,3834.67,2025-02-02 07:22:36.735694,Uber,"Berlin, Germany",offline,1
tx_4361,user_441,2585.47,2025-02-02 07:22:36.735694,eBay,"Beijing, China",offline,1
tx_4362,user_37,3287.46,2025-02-02 07:22:36.735694,Nike,"Beijing, China",offline,1
tx_4363,user_72,3196.48,2025-02-02 07:22:36.735694,BestBuy,"Dubai, UAE",online,0
tx_4364,user_278,3062.73,2025-02-02 07:22:36.735694,McDonald's,"Singapore, Singapore",online,0
tx_4365,user_316,3918.0,2025-02-02 07:22:36.736429,Google Play,"Sydney, Australia",online,0
tx_4366,user_268,3850.16,2025-02-02 07:22:36.736429,BestBuy,"Berlin, Germany",online,0
tx_4367,user_295,3690.37,2025-02-02 07:22:36.736429,Tesla,"Madrid, Spain",offline,1
tx_4368,user_242,265.88,2025-02-02 07:22:36.736429,H&M,"Seattle, USA",offline,1
tx_4369,user_5,1247.49,2025-02-02 07:22:36.736429,Burger King,"Paris, France",offline,1
tx_4370,user_464,42.23,2025-02-02 07:22:36.736429,IKEA,"Sydney, Australia",offline,1
tx_4371,user_6,1629.51,2025-02-02 07:22:36.736429,Adidas,"Shanghai, China",offline,1
tx_4372,user_495,1853.72,2025-02-02 07:22:36.736429,Apple,"New York, USA",online,0
tx_4373,user_280,4358.46,2025-02-02 07:22:36.736429,Microsoft Store,"Dubai, UAE",offline,1
tx_4374,user_249,4786.41,2025-02-02 07:22:36.736429,Starbucks,"Osaka, Japan",offline,0
tx_4375,user_380,3562.66,2025-02-02 07:22:36.736429,Sephora,"Madrid, Spain",online,0
tx_4376,user_1,2084.44,2025-02-02 07:22:36.736429,H&M,"Dubai, UAE",offline,1
tx_4377,user_483,2756.84,2025-02-02 07:22:36.736429,McDonald's,"San Francisco, USA",offline,0
tx_4378,user_12,946.98,2025-02-02 07:22:36.736429,PlayStation Store,"Chicago, USA",online,0
tx_4379,user_63,2985.29,2025-02-02 07:22:36.736429,Netflix,"Toronto, Canada",online,0
tx_4380,user_354,3765.71,2025-02-02 07:22:36.736429,McDonald's,"Vancouver, Canada",offline,1
tx_4381,user_419,395.41,2025-02-02 07:22:36.736429,Starbucks,"Houston, USA",offline,1
tx_4382,user_429,4053.18,2025-02-02 07:22:36.736429,Netflix,"San Francisco, USA",offline,1
tx_4383,user_312,727.94,2025-02-02 07:22:36.736429,Starbucks,"Berlin, Germany",online,0
tx_4384,user_277,1105.51,2025-02-02 07:22:36.736429,Tesla,"Chicago, USA",offline,1
tx_4385,user_72,1891.92,2025-02-02 07:22:36.736429,Uber,"Seattle, USA",online,0
tx_4386,user_459,2777.99,2025-02-02 07:22:36.736429,Hulu,"Miami, USA",online,0
tx_4387,user_144,2198.48,2025-02-02 07:22:36.736429,McDonald's,"San Francisco, USA",offline,1
tx_4388,user_439,584.34,2025-02-02 07:22:36.736429,Burger King,"Beijing, China",offline,0
tx_4389,user_51,2983.23,2025-02-02 07:22:36.736429,IKEA,"New York, USA",offline,1
tx_4390,user_359,398.84,2025-02-02 07:22:36.736429,Walmart,"Melbourne, Australia",offline,1
tx_4391,user_277,653.96,2025-02-02 07:22:36.736429,Nike,"Boston, USA",offline,0
tx_4392,user_289,1272.29,2025-02-02 07:22:36.736429,Target,"Chicago, USA",online,0
tx_4393,user_334,739.08,2025-02-02 07:22:36.736429,Disney+,"Melbourne, Australia",online,0
tx_4394,user_79,1488.04,2025-02-02 07:22:36.736429,Adidas,"Berlin, Germany",online,0
tx_4395,user_210,3036.26,2025-02-02 07:22:36.736429,Burger King,"Melbourne, Australia",offline,1
tx_4396,user_44,3300.43,2025-02-02 07:22:36.736429,H&M,"Los Angeles, USA",online,0
tx_4397,user_417,3007.95,2025-02-02 07:22:36.736429,Zara,"Vancouver, Canada",offline,1
tx_4398,user_151,4333.46,2025-02-02 07:22:36.736429,Uber,"Manchester, UK",offline,1
tx_4399,user_58,2727.85,2025-02-02 07:22:36.736429,eBay,"New York, USA",offline,1
tx_4400,user_110,1226.81,2025-02-02 07:22:36.736429,PlayStation Store,"Mexico City, Mexico",online,0
tx_4401,user_144,3804.96,2025-02-02 07:22:36.736429,Starbucks,"Seattle, USA",offline,1
tx_4402,user_306,1651.02,2025-02-02 07:22:36.736429,Lyft,"London, UK",online,0
tx_4403,user_423,3293.46,2025-02-02 07:22:36.736429,Zara,"Chicago, USA",offline,1
tx_4404,user_225,2116.04,2025-02-02 07:22:36.736429,Starbucks,"Singapore, Singapore",offline,0
tx_4405,user_310,1071.12,2025-02-02 07:22:36.736429,BestBuy,"Toronto, Canada",online,0
tx_4406,user_459,3808.63,2025-02-02 07:22:36.736429,Apple,"Madrid, Spain",online,0
tx_4407,user_18,2449.81,2025-02-02 07:22:36.736429,Amazon,"Kyiv, Ukraine",online,0
tx_4408,user_485,3380.66,2025-02-02 07:22:36.736429,Lyft,"Seattle, USA",online,0
tx_4409,user_329,304.39,2025-02-02 07:22:36.736429,Apple,"Dubai, UAE",offline,1
tx_4410,user_291,2367.48,2025-02-02 07:22:36.736429,Google Play,"New York, USA",offline,1
tx_4411,user_281,3766.5,2025-02-02 07:22:36.736429,Nike,"Vancouver, Canada",online,0
tx_4412,user_278,533.51,2025-02-02 07:22:36.736429,Tesla,"São Paulo, Brazil",online,0
tx_4413,user_83,3245.69,2025-02-02 07:22:36.736429,BestBuy,"Mexico City, Mexico",online,0
tx_4414,user_40,3252.15,2025-02-02 07:22:36.736429,Walmart,"Paris, France",offline,1
tx_4415,user_461,129.97,2025-02-02 07:22:36.736429,Sephora,"Vancouver, Canada",offline,1
tx_4416,user_273,160.45,2025-02-02 07:22:36.736429,eBay,"Seattle, USA",offline,1
tx_4417,user_316,2482.86,2025-02-02 07:22:36.736429,eBay,"Mexico City, Mexico",online,0
tx_4418,user_456,2377.78,2025-02-02 07:22:36.736429,Target,"Mexico City, Mexico",offline,1
tx_4419,user_285,1926.22,2025-02-02 07:22:36.736429,Burger King,"Rome, Italy",online,0
tx_4420,user_373,1237.57,2025-02-02 07:22:36.736429,Nike,"Mexico City, Mexico",online,0
tx_4421,user_63,1612.41,2025-02-02 07:22:36.736429,Tesla,"Mexico City, Mexico",offline,1
tx_4422,user_381,2414.53,2025-02-02 07:22:36.736429,Walmart,"Toronto, Canada",offline,1
tx_4423,user_446,3468.52,2025-02-02 07:22:36.736429,Microsoft Store,"New York, USA",offline,1
tx_4424,user_35,2900.83,2025-02-02 07:22:36.736429,IKEA,"Kyiv, Ukraine",online,0
tx_4425,user_413,3390.14,2025-02-02 07:22:36.736429,Zara,"Manchester, UK",online,0
tx_4426,user_55,2047.76,2025-02-02 07:22:36.736429,Microsoft Store,"Seattle, USA",offline,1
tx_4427,user_31,1015.07,2025-02-02 07:22:36.736429,Sephora,"Houston, USA",online,0
tx_4428,user_158,1171.85,2025-02-02 07:22:36.736429,H&M,"Berlin, Germany",offline,0
tx_4429,user_343,164.1,2025-02-02 07:22:36.736429,BestBuy,"San Francisco, USA",offline,1
tx_4430,user_135,997.81,2025-02-02 07:22:36.736429,Adidas,"Mexico City, Mexico",offline,1
tx_4431,user_486,4343.52,2025-02-02 07:22:36.736429,IKEA,"Rome, Italy",offline,1
tx_4432,user_20,2859.14,2025-02-02 07:22:36.736429,McDonald's,"Dubai, UAE",online,0
tx_4433,user_51,2958.61,2025-02-02 07:22:36.736429,AliExpress,"Vancouver, Canada",online,0
tx_4434,user_439,4909.85,2025-02-02 07:22:36.736429,Starbucks,"Osaka, Japan",offline,1
tx_4435,user_402,2995.21,2025-02-02 07:22:36.736429,Disney+,"Rome, Italy",online,0
tx_4436,user_130,4257.57,2025-02-02 07:22:36.736429,Amazon,"Sydney, Australia",online,0
tx_4437,user_153,3263.29,2025-02-02 07:22:36.736429,Microsoft Store,"Vancouver, Canada",online,0
tx_4438,user_380,4874.88,2025-02-02 07:22:36.736429,Lyft,"Shanghai, China",online,0
tx_4439,user_249,3634.79,2025-02-02 07:22:36.736429,eBay,"Rome, Italy",offline,1
tx_4440,user_409,2825.3,2025-02-02 07:22:36.736429,H&M,"Los Angeles, USA",online,0
tx_4441,user_480,726.16,2025-02-02 07:22:36.737432,Amazon,"Berlin, Germany",offline,1
tx_4442,user_224,3068.48,2025-02-02 07:22:36.737432,Uber,"Houston, USA",online,0
tx_4443,user_5,572.37,2025-02-02 07:22:36.737432,Zara,"Madrid, Spain",online,0
tx_4444,user_351,404.12,2025-02-02 07:22:36.737432,Tesla,"Seattle, USA",offline,1
tx_4445,user_215,4804.78,2025-02-02 07:22:36.737432,AliExpress,"Kyiv, Ukraine",online,0
tx_4446,user_29,1811.92,2025-02-02 07:22:36.737432,Disney+,"Manchester, UK",offline,1
tx_4447,user_254,3763.6,2025-02-02 07:22:36.737432,BestBuy,"Beijing, China",online,0
tx_4448,user_146,4394.8,2025-02-02 07:22:36.737432,Starbucks,"London, UK",offline,1
tx_4449,user_15,1390.43,2025-02-02 07:22:36.737432,IKEA,"Mexico City, Mexico",offline,1
tx_4450,user_409,1817.62,2025-02-02 07:22:36.737432,Uber,"Sydney, Australia",online,0
tx_4451,user_237,1588.63,2025-02-02 07:22:36.737432,Lyft,"Tokyo, Japan",online,0
tx_4452,user_19,3094.28,2025-02-02 07:22:36.737432,BestBuy,"Los Angeles, USA",online,0
tx_4453,user_322,2104.98,2025-02-02 07:22:36.737432,eBay,"Kyiv, Ukraine",offline,1
tx_4454,user_208,4860.95,2025-02-02 07:22:36.737432,Adidas,"Rome, Italy",offline,1
tx_4455,user_288,4793.77,2025-02-02 07:22:36.737432,IKEA,"Kyiv, Ukraine",online,0
tx_4456,user_251,3679.23,2025-02-02 07:22:36.737432,Adidas,"Madrid, Spain",offline,0
tx_4457,user_83,4052.31,2025-02-02 07:22:36.737432,Tesla,"Manchester, UK",online,0
tx_4458,user_273,2043.14,2025-02-02 07:22:36.737432,Tesla,"Singapore, Singapore",online,0
tx_4459,user_303,677.96,2025-02-02 07:22:36.737432,eBay,"Beijing, China",offline,1
tx_4460,user_305,2470.23,2025-02-02 07:22:36.737432,Amazon,"Tokyo, Japan",offline,1
tx_4461,user_351,1576.94,2025-02-02 07:22:36.737432,eBay,"Beijing, China",offline,1
tx_4462,user_136,1731.99,2025-02-02 07:22:36.737432,Target,"Madrid, Spain",offline,1
tx_4463,user_431,230.67,2025-02-02 07:22:36.737432,BestBuy,"Melbourne, Australia",offline,1
tx_4464,user_319,1775.54,2025-02-02 07:22:36.737432,Sephora,"New York, USA",offline,0
tx_4465,user_442,3204.57,2025-02-02 07:22:36.737432,Sephora,"Sydney, Australia",offline,0
tx_4466,user_469,4076.56,2025-02-02 07:22:36.737432,Google Play,"Paris, France",online,0
tx_4467,user_105,2326.71,2025-02-02 07:22:36.737432,McDonald's,"Boston, USA",offline,1
tx_4468,user_294,4372.96,2025-02-02 07:22:36.737432,Nike,"Melbourne, Australia",offline,1
tx_4469,user_447,345.78,2025-02-02 07:22:36.737432,Apple,"São Paulo, Brazil",online,0
tx_4470,user_187,939.45,2025-02-02 07:22:36.737432,Netflix,"London, UK",online,0
tx_4471,user_13,3111.53,2025-02-02 07:22:36.737432,IKEA,"Singapore, Singapore",offline,1
tx_4472,user_63,3551.89,2025-02-02 07:22:36.737432,Amazon,"Melbourne, Australia",online,0
tx_4473,user_41,3343.37,2025-02-02 07:22:36.737432,Target,"Chicago, USA",online,0
tx_4474,user_79,2998.71,2025-02-02 07:22:36.737432,Nike,"Rome, Italy",offline,1
tx_4475,user_479,1210.91,2025-02-02 07:22:36.737432,eBay,"Madrid, Spain",offline,1
tx_4476,user_402,2875.47,2025-02-02 07:22:36.737432,Apple,"Chicago, USA",offline,1
tx_4477,user_490,4897.75,2025-02-02 07:22:36.737432,BestBuy,"Houston, USA",online,0
tx_4478,user_497,4457.29,2025-02-02 07:22:36.737432,Tesla,"London, UK",offline,0
tx_4479,user_104,907.74,2025-02-02 07:22:36.737432,Zara,"Mexico City, Mexico",offline,1
tx_4480,user_128,269.6,2025-02-02 07:22:36.737432,Google Play,"Manchester, UK",offline,0
tx_4481,user_69,717.16,2025-02-02 07:22:36.737432,Disney+,"Madrid, Spain",offline,1
tx_4482,user_246,3833.81,2025-02-02 07:22:36.737432,McDonald's,"Boston, USA",offline,1
tx_4483,user_51,3311.58,2025-02-02 07:22:36.737432,Uber,"Kyiv, Ukraine",offline,1
tx_4484,user_435,790.36,2025-02-02 07:22:36.737432,Burger King,"Sydney, Australia",online,0
tx_4485,user_137,4628.32,2025-02-02 07:22:36.737432,Uber,"São Paulo, Brazil",online,0
tx_4486,user_423,3395.89,2025-02-02 07:22:36.737432,PlayStation Store,"Osaka, Japan",offline,1
tx_4487,user_319,2029.49,2025-02-02 07:22:36.737432,Netflix,"Melbourne, Australia",online,0
tx_4488,user_480,2007.65,2025-02-02 07:22:36.737432,eBay,"Berlin, Germany",offline,1
tx_4489,user_435,4228.41,2025-02-02 07:22:36.737432,Hulu,"Paris, France",offline,0
tx_4490,user_246,3749.38,2025-02-02 07:22:36.737432,Lyft,"Houston, USA",offline,1
tx_4491,user_162,3174.17,2025-02-02 07:22:36.737432,Nike,"Houston, USA",online,0
tx_4492,user_414,4505.83,2025-02-02 07:22:36.737432,Apple,"Los Angeles, USA",offline,1
tx_4493,user_410,1613.43,2025-02-02 07:22:36.737432,Google Play,"Dubai, UAE",online,0
tx_4494,user_46,1024.68,2025-02-02 07:22:36.737432,Uber,"Mexico City, Mexico",offline,1
tx_4495,user_39,2697.38,2025-02-02 07:22:36.737432,Nike,"Dubai, UAE",online,0
tx_4496,user_380,4900.58,2025-02-02 07:22:36.737432,Netflix,"Rome, Italy",offline,1
tx_4497,user_22,4388.45,2025-02-02 07:22:36.737432,Tesla,"Singapore, Singapore",offline,1
tx_4498,user_387,3487.01,2025-02-02 07:22:36.737432,Lyft,"New York, USA",offline,1
tx_4499,user_117,1579.94,2025-02-02 07:22:36.737432,BestBuy,"Houston, USA",offline,1
tx_4500,user_175,3584.01,2025-02-02 07:22:36.737432,Zara,"Seattle, USA",online,0
tx_4501,user_335,1514.33,2025-02-02 07:22:36.737432,BestBuy,"Singapore, Singapore",online,0
tx_4502,user_99,1433.53,2025-02-02 07:22:36.737432,Zara,"São Paulo, Brazil",online,0
tx_4503,user_498,992.99,2025-02-02 07:22:36.737432,Zara,"Chicago, USA",online,0
tx_4504,user_342,2698.79,2025-02-02 07:22:36.737432,Amazon,"Shanghai, China",offline,1
tx_4505,user_169,1318.42,2025-02-02 07:22:36.737432,H&M,"Paris, France",offline,1
tx_4506,user_82,2003.5,2025-02-02 07:22:36.737432,Google Play,"New York, USA",offline,0
tx_4507,user_444,4266.59,2025-02-02 07:22:36.737432,IKEA,"Tokyo, Japan",online,0
tx_4508,user_185,1332.48,2025-02-02 07:22:36.737432,Uber,"New York, USA",offline,1
tx_4509,user_193,4614.01,2025-02-02 07:22:36.737432,IKEA,"São Paulo, Brazil",online,0
tx_4510,user_47,1977.13,2025-02-02 07:22:36.737432,Nike,"Dubai, UAE",online,0
tx_4511,user_4,4616.07,2025-02-02 07:22:36.737432,Lyft,"Kyiv, Ukraine",offline,1
tx_4512,user_107,2302.02,2025-02-02 07:22:36.737432,Disney+,"Rome, Italy",offline,1
tx_4513,user_335,1593.94,2025-02-02 07:22:36.737432,Microsoft Store,"Beijing, China",online,0
tx_4514,user_225,1250.99,2025-02-02 07:22:36.737432,eBay,"Rome, Italy",offline,1
tx_4515,user_90,4267.33,2025-02-02 07:22:36.737432,BestBuy,"Manchester, UK",online,0
tx_4516,user_196,4642.12,2025-02-02 07:22:36.737432,AliExpress,"London, UK",offline,0
tx_4517,user_69,3570.68,2025-02-02 07:22:36.737432,Starbucks,"Dubai, UAE",offline,1
tx_4518,user_193,2866.75,2025-02-02 07:22:36.738432,BestBuy,"Singapore, Singapore",offline,1
tx_4519,user_267,2897.25,2025-02-02 07:22:36.738432,Netflix,"Rome, Italy",online,0
tx_4520,user_214,2541.54,2025-02-02 07:22:36.738432,Netflix,"Dubai, UAE",online,0
tx_4521,user_139,3251.29,2025-02-02 07:22:36.738432,Tesla,"Madrid, Spain",online,0
tx_4522,user_333,4693.93,2025-02-02 07:22:36.738432,Starbucks,"Mexico City, Mexico",online,0
tx_4523,user_116,4241.1,2025-02-02 07:22:36.738432,H&M,"Berlin, Germany",offline,1
tx_4524,user_177,4202.09,2025-02-02 07:22:36.738432,Apple,"Chicago, USA",offline,1
tx_4525,user_74,4976.98,2025-02-02 07:22:36.738432,BestBuy,"Rome, Italy",offline,1
tx_4526,user_346,2821.03,2025-02-02 07:22:36.738432,Apple,"Toronto, Canada",online,0
tx_4527,user_347,2498.64,2025-02-02 07:22:36.738432,Tesla,"New York, USA",online,0
tx_4528,user_366,2905.47,2025-02-02 07:22:36.738432,Zara,"Dubai, UAE",online,0
tx_4529,user_459,409.88,2025-02-02 07:22:36.738432,Target,"Mexico City, Mexico",offline,1
tx_4530,user_320,1982.84,2025-02-02 07:22:36.738432,Starbucks,"Rome, Italy",online,0
tx_4531,user_208,1081.42,2025-02-02 07:22:36.738432,Starbucks,"Toronto, Canada",online,0
tx_4532,user_461,2702.83,2025-02-02 07:22:36.738432,IKEA,"Osaka, Japan",online,0
tx_4533,user_264,2322.03,2025-02-02 07:22:36.738432,IKEA,"Sydney, Australia",offline,1
tx_4534,user_488,1204.27,2025-02-02 07:22:36.738432,Tesla,"Osaka, Japan",offline,1
tx_4535,user_163,2553.14,2025-02-02 07:22:36.738432,Target,"London, UK",offline,0
tx_4536,user_428,2687.34,2025-02-02 07:22:36.738432,Lyft,"San Francisco, USA",online,0
tx_4537,user_46,4131.59,2025-02-02 07:22:36.738432,Netflix,"Osaka, Japan",online,0
tx_4538,user_421,426.18,2025-02-02 07:22:36.738432,Lyft,"Mexico City, Mexico",online,0
tx_4539,user_61,1387.68,2025-02-02 07:22:36.738432,Starbucks,"London, UK",online,0
tx_4540,user_368,270.67,2025-02-02 07:22:36.738432,Sephora,"Melbourne, Australia",offline,1
tx_4541,user_244,3665.47,2025-02-02 07:22:36.738432,Apple,"Beijing, China",offline,1
tx_4542,user_405,4857.15,2025-02-02 07:22:36.738432,IKEA,"Beijing, China",offline,1
tx_4543,user_309,3688.52,2025-02-02 07:22:36.738432,Amazon,"Houston, USA",offline,1
tx_4544,user_396,564.79,2025-02-02 07:22:36.738432,Burger King,"Shanghai, China",online,0
tx_4545,user_112,2001.86,2025-02-02 07:22:36.738432,Nike,"San Francisco, USA",online,0
tx_4546,user_476,841.33,2025-02-02 07:22:36.738432,Adidas,"Boston, USA",online,0
tx_4547,user_41,4065.94,2025-02-02 07:22:36.738432,Burger King,"Seattle, USA",online,0
tx_4548,user_266,2510.96,2025-02-02 07:22:36.738432,Netflix,"Houston, USA",online,0
tx_4549,user_326,4029.09,2025-02-02 07:22:36.738432,AliExpress,"Shanghai, China",offline,1
tx_4550,user_145,3159.91,2025-02-02 07:22:36.738432,Starbucks,"Beijing, China",offline,0
tx_4551,user_160,4370.29,2025-02-02 07:22:36.738432,Netflix,"Mexico City, Mexico",online,0
tx_4552,user_139,983.26,2025-02-02 07:22:36.738432,eBay,"São Paulo, Brazil",online,0
tx_4553,user_32,144.19,2025-02-02 07:22:36.738432,Sephora,"Boston, USA",offline,1
tx_4554,user_323,4906.32,2025-02-02 07:22:36.738432,H&M,"Manchester, UK",offline,1
tx_4555,user_184,267.03,2025-02-02 07:22:36.738432,Google Play,"Singapore, Singapore",online,0
tx_4556,user_397,1769.01,2025-02-02 07:22:36.738432,Tesla,"Paris, France",offline,1
tx_4557,user_98,1702.14,2025-02-02 07:22:36.738432,Amazon,"Los Angeles, USA",offline,1
tx_4558,user_311,771.46,2025-02-02 07:22:36.738432,Hulu,"London, UK",online,0
tx_4559,user_196,668.4,2025-02-02 07:22:36.738432,Adidas,"Manchester, UK",online,0
tx_4560,user_49,1235.67,2025-02-02 07:22:36.738432,Apple,"Mexico City, Mexico",online,0
tx_4561,user_319,497.03,2025-02-02 07:22:36.738432,Sephora,"Miami, USA",offline,1
tx_4562,user_203,4190.71,2025-02-02 07:22:36.738432,Zara,"Dubai, UAE",offline,1
tx_4563,user_485,272.19,2025-02-02 07:22:36.738432,Walmart,"Mexico City, Mexico",online,0
tx_4564,user_248,1977.07,2025-02-02 07:22:36.738432,Burger King,"Shanghai, China",online,0
tx_4565,user_254,1958.9,2025-02-02 07:22:36.738432,Adidas,"Singapore, Singapore",offline,1
tx_4566,user_17,2951.14,2025-02-02 07:22:36.738432,McDonald's,"Seattle, USA",offline,1
tx_4567,user_247,2575.89,2025-02-02 07:22:36.738432,Lyft,"Osaka, Japan",offline,0
tx_4568,user_195,2672.04,2025-02-02 07:22:36.738432,Microsoft Store,"Boston, USA",online,0
tx_4569,user_9,4137.17,2025-02-02 07:22:36.738432,Hulu,"Chicago, USA",offline,0
tx_4570,user_292,1639.82,2025-02-02 07:22:36.738432,Walmart,"Houston, USA",offline,1
tx_4571,user_414,637.21,2025-02-02 07:22:36.738432,Amazon,"Chicago, USA",online,0
tx_4572,user_310,1111.67,2025-02-02 07:22:36.738432,Netflix,"Sydney, Australia",offline,1
tx_4573,user_190,4592.34,2025-02-02 07:22:36.738432,Walmart,"Boston, USA",offline,1
tx_4574,user_286,4730.03,2025-02-02 07:22:36.738432,Nike,"Mexico City, Mexico",online,0
tx_4575,user_177,2624.15,2025-02-02 07:22:36.738432,Zara,"Madrid, Spain",online,0
tx_4576,user_381,4347.12,2025-02-02 07:22:36.738432,McDonald's,"Mexico City, Mexico",offline,1
tx_4577,user_100,994.79,2025-02-02 07:22:36.738432,Hulu,"Kyiv, Ukraine",online,0
tx_4578,user_84,2247.5,2025-02-02 07:22:36.738432,Amazon,"New York, USA",offline,1
tx_4579,user_453,4268.15,2025-02-02 07:22:36.738432,Walmart,"Osaka, Japan",offline,1
tx_4580,user_36,497.88,2025-02-02 07:22:36.738432,PlayStation Store,"Berlin, Germany",offline,1
tx_4581,user_70,6.24,2025-02-02 07:22:36.738432,Starbucks,"São Paulo, Brazil",offline,0
tx_4582,user_500,3378.26,2025-02-02 07:22:36.738432,PlayStation Store,"London, UK",online,0
tx_4583,user_194,2723.09,2025-02-02 07:22:36.738432,McDonald's,"Melbourne, Australia",offline,1
tx_4584,user_88,3219.56,2025-02-02 07:22:36.738432,Zara,"Berlin, Germany",online,0
tx_4585,user_282,3429.26,2025-02-02 07:22:36.738432,Nike,"Melbourne, Australia",online,0
tx_4586,user_227,4363.6,2025-02-02 07:22:36.738432,Nike,"Vancouver, Canada",offline,1
tx_4587,user_187,4361.99,2025-02-02 07:22:36.738432,Nike,"Beijing, China",offline,1
tx_4588,user_111,4856.4,2025-02-02 07:22:36.738432,Target,"Madrid, Spain",online,0
tx_4589,user_386,63.51,2025-02-02 07:22:36.738432,Google Play,"Beijing, China",online,0
tx_4590,user_398,2452.31,2025-02-02 07:22:36.738432,Uber,"Dubai, UAE",offline,1
tx_4591,user_390,4979.4,2025-02-02 07:22:36.738432,Google Play,"Paris, France",online,0
tx_4592,user_348,630.4,2025-02-02 07:22:36.738432,Google Play,"Tokyo, Japan",online,0
tx_4593,user_346,3840.39,2025-02-02 07:22:36.738432,Google Play,"New York, USA",offline,1
tx_4594,user_135,4888.2,2025-02-02 07:22:36.738432,Zara,"Mexico City, Mexico",offline,1
tx_4595,user_250,4608.52,2025-02-02 07:22:36.738432,PlayStation Store,"Toronto, Canada",online,0
